,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Necessary Expansions,Iterations,Runtime(seconds)
612,10.0,3.0,33.0, 6 4 2 0 9 7 8 3 1 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),27320,1.0,5315.0,4338.0,0.0,0.0257
613,10.0,3.0,33.0, 6 4 2 0 9 7 8 3 1 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),22767,1.0,8477.0,5754.0,0.0,0.3046
614,10.0,3.0,33.0, 6 4 2 0 9 7 8 3 1 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),15178,1.0,9301.0,6849.0,0.0,0.5725
615,10.0,3.0,33.0, 6 4 2 0 9 7 8 3 1 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),7589,1.0,10348.0,8893.0,0.0,0.7548
616,10.0,3.0,33.0, 6 4 2 0 9 7 8 3 1 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),3035,1.0,34926.0,25446.0,0.0,0.2324
617,10.0,3.0,33.0, 6 4 2 0 9 7 8 3 1 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),27320,1.0,37026.0,48011.0,0.0,0.0484
618,10.0,3.0,33.0, 6 4 2 0 9 7 8 3 1 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),22767,1.0,43537.0,41039.0,0.0,0.0532
619,10.0,3.0,33.0, 6 4 2 0 9 7 8 3 1 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),15178,1.0,47845.0,44912.0,0.0,0.0527
620,10.0,3.0,33.0, 6 4 2 0 9 7 8 3 1 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),7589,1.0,59138.0,50928.0,0.0,0.0587
621,10.0,3.0,33.0, 6 4 2 0 9 7 8 3 1 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),3035,1.0,64788.0,56992.0,0.0,0.0624
622,10.0,3.0,33.0, 6 4 2 0 9 7 8 3 1 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",27320,1.0,12840.0,6591.0,3.0,0.017
623,10.0,3.0,33.0, 6 4 2 0 9 7 8 3 1 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",22767,1.0,13291.0,7882.0,5.0,0.016
624,10.0,3.0,33.0, 6 4 2 0 9 7 8 3 1 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",15178,1.0,11997.0,7882.0,5.0,0.0128
625,10.0,3.0,33.0, 6 4 2 0 9 7 8 3 1 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",7589,1.0,12064.0,9085.0,8.0,0.0108
626,10.0,3.0,33.0, 6 4 2 0 9 7 8 3 1 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",3035,1.0,11884.0,9573.0,9.0,0.0096
627,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*,139686.0,1.0,28668.0,27844.0,0.0,0.0694
628,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,62681.0,27844.0,0.0,0.0694
629,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM,23771.0,1.0,3668.0,3436.0,0.0,0.0081
630,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,5145.0,3436.0,0.0,0.0081
631,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),21393,1.0,7678.0,6116.0,0.0,0.3569
632,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),17828,1.0,7907.0,6895.0,0.0,0.4705
633,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),11885,1.0,9574.0,7388.0,0.0,0.6682
634,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),5942,1.0,24354.0,20498.0,0.0,0.4613
635,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),2377,1.0,48170.0,29989.0,0.0,0.2358
636,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),21393,1.0,42861.0,48932.0,0.0,0.0516
637,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),17828,1.0,45786.0,51012.0,0.0,0.0519
638,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),11885,1.0,52098.0,55006.0,0.0,0.0553
639,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),5942,1.0,58590.0,61288.0,0.0,0.0577
640,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),2377,1.0,68240.0,69143.0,0.0,0.0639
641,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",21393,1.0,11894.0,7589.0,5.0,0.0146
642,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",17828,1.0,11285.0,7589.0,5.0,0.0129
643,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",11885,1.0,10365.0,7589.0,5.0,0.0106
644,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",5942,1.0,11324.0,9437.0,9.0,0.0098
645,10.0,3.0,34.0, 2 4 1 6 9 8 0 7 3 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",2377,1.0,14661.0,12611.0,10.0,0.0106
646,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,A*,198790.0,1.0,44089.0,43446.0,0.0,0.1178
647,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,I-A*,-,1.0,100408.0,43446.0,0.0,0.1178
648,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,MM,12834.0,1.0,1838.0,1802.0,0.0,0.0041
649,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,I-MM,-,1.0,3338.0,1802.0,0.0,0.0041
650,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.90),11550,1.0,11593.0,10746.0,0.0,1.0635
651,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.75),9625,1.0,14783.0,10881.0,0.0,1.2084
652,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.50),6417,1.0,30028.0,27590.0,0.0,0.6081
653,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.25),3208,1.0,51821.0,36496.0,0.0,0.3707
654,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.10),1283,1.0,45322.0,41358.0,0.0,0.3785
655,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.90),11550,1.0,111913.0,108778.0,0.0,0.1136
656,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.75),9625,1.0,118607.0,115348.0,0.0,0.1168
657,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.50),6417,1.0,129934.0,128185.0,0.0,0.1224
658,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.25),3208,1.0,147197.0,144950.0,0.0,0.1346
659,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.10),1283,1.0,164397.0,162519.0,0.0,0.151
660,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.90)",11550,1.0,9580.0,7624.0,5.0,0.01
661,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.75)",9625,1.0,9303.0,7624.0,5.0,0.0092
662,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.50)",6417,1.0,11015.0,9814.0,11.0,0.0098
663,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.25)",3208,1.0,10381.0,9650.0,9.0,0.0083
664,10.0,3.0,35.0, 2 8 0 7 6 4 5 9 1 3, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.10)",1283,1.0,16202.0,15477.0,13.0,0.0115
665,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,A*,82802.0,1.0,16042.0,15341.0,0.0,0.0363
666,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,I-A*,-,1.0,33721.0,15341.0,0.0,0.0363
667,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,MM,25707.0,1.0,4054.0,2926.0,0.0,0.0089
668,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,I-MM,-,1.0,5444.0,2926.0,0.0,0.0089
669,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.90),23136,1.0,5606.0,3558.0,0.0,0.0469
670,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.75),19280,1.0,8223.0,5495.0,0.0,0.3253
671,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.50),12853,1.0,9221.0,5968.0,0.0,0.5176
672,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.25),6426,1.0,9504.0,7543.0,0.0,0.5801
673,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.10),2570,1.0,25804.0,22374.0,0.0,0.1419
674,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.90),23136,1.0,18504.0,27916.0,0.0,0.028
675,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.75),19280,1.0,18991.0,28071.0,0.0,0.0261
676,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.50),12853,1.0,19675.0,24408.0,0.0,0.0248
677,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.25),6426,1.0,24542.0,26822.0,0.0,0.0259
678,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.10),2570,1.0,28973.0,29614.0,0.0,0.0283
679,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.90)",23136,1.0,10493.0,4533.0,3.0,0.014
680,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.75)",19280,1.0,11009.0,5740.0,5.0,0.0133
681,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.50)",12853,1.0,9984.0,5740.0,5.0,0.0106
682,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.25)",6426,1.0,9974.0,6676.0,8.0,0.0089
683,10.0,3.0,36.0, 7 9 2 4 3 5 8 6 0 1, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.10)",2570,1.0,12919.0,9004.0,10.0,0.0094
684,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,A*,165254.0,1.0,35771.0,34718.0,0.0,0.0903
685,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,I-A*,-,1.0,79552.0,34718.0,0.0,0.0903
686,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,MM,10940.0,1.0,1566.0,1545.0,0.0,0.0034
687,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,I-MM,-,1.0,3042.0,1545.0,0.0,0.0034
688,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.90),9846,1.0,26187.0,10623.0,0.0,1.228
689,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.75),8205,1.0,32292.0,14959.0,0.0,1.1064
690,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.50),5470,1.0,74716.0,39166.0,0.0,0.4955
691,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.25),2735,1.0,55274.0,44658.0,0.0,0.2676
692,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.10),1094,1.0,111064.0,50014.0,0.0,0.3978
693,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.90),9846,1.0,85521.0,82588.0,0.0,0.0857
694,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.75),8205,1.0,108814.0,83708.0,0.0,0.1052
695,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.50),5470,1.0,132630.0,92327.0,0.0,0.1253
696,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.25),2735,1.0,238907.0,105403.0,0.0,0.221
697,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.10),1094,1.0,214995.0,115571.0,0.0,0.1932
698,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.90)",9846,1.0,8920.0,6934.0,5.0,0.009
699,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.75)",8205,1.0,8677.0,6934.0,5.0,0.0083
700,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.50)",5470,1.0,10381.0,9039.0,11.0,0.0088
701,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.25)",2735,1.0,15141.0,13682.0,12.0,0.0109
702,10.0,3.0,37.0, 3 2 8 6 5 1 9 7 0 4, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.10)",1094,1.0,16379.0,15101.0,15.0,0.0113
703,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*,36203.0,1.0,6246.0,5713.0,0.0,0.0136
704,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,12890.0,5713.0,0.0,0.0136
705,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM,5701.0,1.0,1046.0,1046.0,0.0,0.0021
706,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,1229.0,1046.0,0.0,0.0021
707,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),5130,1.0,4489.0,2692.0,0.0,0.0351
708,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),4275,1.0,4567.0,3517.0,0.0,0.0555
709,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),2850,1.0,9184.0,3593.0,0.0,0.0624
710,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),1425,1.0,7988.0,3803.0,0.0,0.0655
711,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),570,1.0,9614.0,7268.0,0.0,0.0363
712,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),5130,1.0,9319.0,9043.0,0.0,0.0108
713,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),4275,1.0,10115.0,9036.0,0.0,0.011
714,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),2850,1.0,10787.0,9135.0,0.0,0.0112
715,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),1425,1.0,12276.0,9562.0,0.0,0.0118
716,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),570,1.0,11662.0,9878.0,0.0,0.0108
717,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",5130,1.0,3421.0,2368.0,6.0,0.004
718,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",4275,1.0,3203.0,2368.0,6.0,0.0035
719,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",2850,1.0,2986.0,2368.0,6.0,0.0029
720,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",1425,1.0,2926.0,2505.0,8.0,0.0025
721,10.0,3.0,38.0, 1 2 3 9 8 0 4 6 5 7, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",570,1.0,4169.0,3631.0,11.0,0.0031
722,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*,122824.0,1.0,25286.0,24403.0,0.0,0.0582
723,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,54475.0,24403.0,0.0,0.0582
724,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM,12326.0,1.0,1747.0,1661.0,0.0,0.0039
725,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,2987.0,1661.0,0.0,0.0039
726,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),11093,1.0,5668.0,4657.0,0.0,0.1807
727,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),9244,1.0,1913.0,1293.0,0.0,0.0082
728,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),6163,1.0,21787.0,19048.0,0.0,0.1921
729,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),3081,1.0,46536.0,43960.0,0.0,0.0683
730,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),1232,1.0,69356.0,45733.0,0.0,0.092
731,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),11093,1.0,44390.0,46075.0,0.0,0.0476
732,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),9244,1.0,49089.0,47481.0,0.0,0.0507
733,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),6163,1.0,49406.0,50092.0,0.0,0.0483
734,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),3081,1.0,59941.0,53115.0,0.0,0.0555
735,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),1232,1.0,62110.0,58214.0,0.0,0.0576
736,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",11093,1.0,11826.0,8008.0,5.0,0.0115
737,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",9244,1.0,10497.0,6949.0,3.0,0.0098
738,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",6163,1.0,11762.0,8653.0,6.0,0.0101
739,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",3081,1.0,12343.0,9666.0,9.0,0.0099
740,10.0,3.0,39.0, 8 9 1 4 7 3 6 0 2 5, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",1232,1.0,17775.0,13933.0,11.0,0.0128
741,10.0,3.0,40.0, 2 7 3 9 0 5 1 8 6 4, 0 1 2 3 4 5 6 7 8 9,5.0,A*,960117.0,1.0,304347.0,304256.0,0.0,1.2725
742,10.0,3.0,40.0, 2 7 3 9 0 5 1 8 6 4, 0 1 2 3 4 5 6 7 8 9,5.0,I-A*,-,1.0,707703.0,304256.0,0.0,1.2725
743,10.0,3.0,40.0, 2 7 3 9 0 5 1 8 6 4, 0 1 2 3 4 5 6 7 8 9,5.0,MM,61234.0,1.0,10246.0,10206.0,0.0,0.0226
744,10.0,3.0,40.0, 2 7 3 9 0 5 1 8 6 4, 0 1 2 3 4 5 6 7 8 9,5.0,I-MM,-,1.0,20950.0,10206.0,0.0,0.0226
745,10.0,3.0,40.0, 2 7 3 9 0 5 1 8 6 4, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.90),55110,1.0,214598.0,212445.0,0.0,33.9275
746,10.0,3.0,40.0, 2 7 3 9 0 5 1 8 6 4, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.75),45925,1.0,512892.0,502587.0,0.0,29.3257
747,10.0,3.0,40.0, 2 7 3 9 0 5 1 8 6 4, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.50),30617,1.0,988556.0,968051.0,0.0,11.3358
748,10.0,3.0,40.0, 2 7 3 9 0 5 1 8 6 4, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.25),15308,1.0,1103916.0,1056977.0,0.0,11.8599
749,10.0,3.0,40.0, 2 7 3 9 0 5 1 8 6 4, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.10),6123,1.0,1695453.0,1613803.0,0.0,8.8282
750,10.0,3.0,40.0, 2 7 3 9 0 5 1 8 6 4, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.90),55110,1.0,1468669.0,1486864.0,0.0,1.5022
