,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Runtime(seconds)
640,16.0,0.0,81.0, 1 0 3 2 5 4 7 6 15 13 14 11 12 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,59407.0,1.0,4502.0,0.0296
641,16.0,0.0,81.0, 1 0 3 2 5 4 7 6 15 13 14 11 12 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,14688.0,0.0296
642,16.0,0.0,81.0, 1 0 3 2 5 4 7 6 15 13 14 11 12 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(1.00),59407,1.0,63134.0,0.0947
643,16.0,0.0,81.0, 1 0 3 2 5 4 7 6 15 13 14 11 12 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),53466,1.0,63134.0,0.0949
644,16.0,0.0,81.0, 1 0 3 2 5 4 7 6 15 13 14 11 12 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),44555,1.0,63134.0,0.0947
645,16.0,0.0,81.0, 1 0 3 2 5 4 7 6 15 13 14 11 12 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),29703,1.0,63134.0,0.0913
646,16.0,0.0,81.0, 1 0 3 2 5 4 7 6 15 13 14 11 12 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),14851,1.0,87336.0,0.1232
647,16.0,0.0,81.0, 1 0 3 2 5 4 7 6 15 13 14 11 12 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),5940,1.0,136874.0,0.1907
648,16.0,0.0,82.0, 5 3 4 1 2 0 7 6 8 11 10 13 12 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MM,78874.0,1.0,9382.0,0.0557
649,16.0,0.0,82.0, 5 3 4 1 2 0 7 6 8 11 10 13 12 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,I-MM,-,1.0,26310.0,0.0557
650,16.0,0.0,82.0, 5 3 4 1 2 0 7 6 8 11 10 13 12 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(1.00),78874,1.0,144039.0,0.2446
651,16.0,0.0,82.0, 5 3 4 1 2 0 7 6 8 11 10 13 12 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.90),70986,1.0,144039.0,0.2431
652,16.0,0.0,82.0, 5 3 4 1 2 0 7 6 8 11 10 13 12 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.75),59155,1.0,144039.0,0.2425
653,16.0,0.0,82.0, 5 3 4 1 2 0 7 6 8 11 10 13 12 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.50),39437,1.0,199686.0,0.3267
654,16.0,0.0,82.0, 5 3 4 1 2 0 7 6 8 11 10 13 12 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.25),19718,1.0,268020.0,0.437
655,16.0,0.0,82.0, 5 3 4 1 2 0 7 6 8 11 10 13 12 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.10),7887,1.0,825284.0,1.3538
656,16.0,0.0,83.0, 3 4 1 2 0 7 6 5 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,10126.0,1.0,741.0,0.0049
657,16.0,0.0,83.0, 3 4 1 2 0 7 6 5 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,1721.0,0.0049
658,16.0,0.0,83.0, 3 4 1 2 0 7 6 5 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(1.00),10126,1.0,4887.0,0.0088
659,16.0,0.0,83.0, 3 4 1 2 0 7 6 5 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),9113,1.0,4887.0,0.0087
660,16.0,0.0,83.0, 3 4 1 2 0 7 6 5 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),7594,1.0,4887.0,0.0089
661,16.0,0.0,83.0, 3 4 1 2 0 7 6 5 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),5063,1.0,4887.0,0.0083
662,16.0,0.0,83.0, 3 4 1 2 0 7 6 5 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),2531,1.0,4887.0,0.0082
663,16.0,0.0,83.0, 3 4 1 2 0 7 6 5 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),1012,1.0,7111.0,0.0121
664,16.0,0.0,84.0, 0 1 3 2 5 4 7 6 12 10 11 9 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,22760.0,1.0,2953.0,0.0153
665,16.0,0.0,84.0, 0 1 3 2 5 4 7 6 12 10 11 9 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,7260.0,0.0153
666,16.0,0.0,84.0, 0 1 3 2 5 4 7 6 12 10 11 9 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(1.00),22760,1.0,36079.0,0.0603
667,16.0,0.0,84.0, 0 1 3 2 5 4 7 6 12 10 11 9 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),20484,1.0,36079.0,0.0606
668,16.0,0.0,84.0, 0 1 3 2 5 4 7 6 12 10 11 9 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),17070,1.0,36079.0,0.0597
669,16.0,0.0,84.0, 0 1 3 2 5 4 7 6 12 10 11 9 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),11380,1.0,48834.0,0.0783
670,16.0,0.0,84.0, 0 1 3 2 5 4 7 6 12 10 11 9 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),5690,1.0,63956.0,0.1021
671,16.0,0.0,84.0, 0 1 3 2 5 4 7 6 12 10 11 9 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),2276,1.0,194741.0,0.306
672,16.0,0.0,85.0, 9 8 12 11 10 13 15 14 5 3 4 1 2 0 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,76979.0,1.0,5905.0,0.0449
673,16.0,0.0,85.0, 9 8 12 11 10 13 15 14 5 3 4 1 2 0 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,18023.0,0.0449
674,16.0,0.0,85.0, 9 8 12 11 10 13 15 14 5 3 4 1 2 0 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(1.00),76979,1.0,68351.0,0.1263
675,16.0,0.0,85.0, 9 8 12 11 10 13 15 14 5 3 4 1 2 0 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),69281,1.0,68351.0,0.126
676,16.0,0.0,85.0, 9 8 12 11 10 13 15 14 5 3 4 1 2 0 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),57734,1.0,68351.0,0.1239
677,16.0,0.0,85.0, 9 8 12 11 10 13 15 14 5 3 4 1 2 0 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),38489,1.0,68351.0,0.1208
678,16.0,0.0,85.0, 9 8 12 11 10 13 15 14 5 3 4 1 2 0 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),19244,1.0,104558.0,0.1781
679,16.0,0.0,85.0, 9 8 12 11 10 13 15 14 5 3 4 1 2 0 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),7697,1.0,191678.0,0.3272
680,16.0,0.0,86.0, 2 4 3 5 0 1 7 6 12 10 11 9 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,83362.0,1.0,6410.0,0.0476
681,16.0,0.0,86.0, 2 4 3 5 0 1 7 6 12 10 11 9 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,19636.0,0.0476
682,16.0,0.0,86.0, 2 4 3 5 0 1 7 6 12 10 11 9 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(1.00),83362,1.0,78532.0,0.1494
683,16.0,0.0,86.0, 2 4 3 5 0 1 7 6 12 10 11 9 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),75025,1.0,78532.0,0.1483
684,16.0,0.0,86.0, 2 4 3 5 0 1 7 6 12 10 11 9 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),62521,1.0,78532.0,0.1518
685,16.0,0.0,86.0, 2 4 3 5 0 1 7 6 12 10 11 9 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),41681,1.0,78532.0,0.1425
686,16.0,0.0,86.0, 2 4 3 5 0 1 7 6 12 10 11 9 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),20840,1.0,123443.0,0.2154
687,16.0,0.0,86.0, 2 4 3 5 0 1 7 6 12 10 11 9 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),8336,1.0,218729.0,0.379
688,16.0,0.0,87.0, 7 4 5 6 2 3 0 1 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,108212.0,1.0,8329.0,0.065
689,16.0,0.0,87.0, 7 4 5 6 2 3 0 1 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,22073.0,0.065
690,16.0,0.0,87.0, 7 4 5 6 2 3 0 1 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(1.00),108212,1.0,94656.0,0.1847
691,16.0,0.0,87.0, 7 4 5 6 2 3 0 1 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),97390,1.0,94656.0,0.1759
692,16.0,0.0,87.0, 7 4 5 6 2 3 0 1 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),81159,1.0,94656.0,0.1743
693,16.0,0.0,87.0, 7 4 5 6 2 3 0 1 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),54106,1.0,94656.0,0.1697
694,16.0,0.0,87.0, 7 4 5 6 2 3 0 1 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),27053,1.0,142143.0,0.2426
695,16.0,0.0,87.0, 7 4 5 6 2 3 0 1 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),10821,1.0,216150.0,0.3668
696,16.0,0.0,88.0, 3 1 2 0 7 6 5 4 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,29830.0,1.0,3972.0,0.0215
697,16.0,0.0,88.0, 3 1 2 0 7 6 5 4 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,8962.0,0.0215
698,16.0,0.0,88.0, 3 1 2 0 7 6 5 4 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(1.00),29830,1.0,37994.0,0.0758
699,16.0,0.0,88.0, 3 1 2 0 7 6 5 4 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),26847,1.0,37994.0,0.0739
700,16.0,0.0,88.0, 3 1 2 0 7 6 5 4 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),22372,1.0,37994.0,0.0747
701,16.0,0.0,88.0, 3 1 2 0 7 6 5 4 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),14915,1.0,54348.0,0.1029
702,16.0,0.0,88.0, 3 1 2 0 7 6 5 4 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),7457,1.0,73439.0,0.1361
703,16.0,0.0,88.0, 3 1 2 0 7 6 5 4 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),2983,1.0,321388.0,0.592
704,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,77992.0,1.0,5967.0,0.044
705,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,17997.0,0.044
706,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(1.00),77992,1.0,81369.0,0.1516
707,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),70192,1.0,81369.0,0.1494
708,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),58494,1.0,81369.0,0.1483
709,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),38996,1.0,81369.0,0.1453
710,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),19498,1.0,110074.0,0.1904
711,16.0,0.0,89.0, 14 15 12 13 9 10 11 8 4 5 0 2 1 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),7799,1.0,175023.0,0.2993
712,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,67967.0,1.0,5198.0,0.0375
713,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,16470.0,0.0375
714,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(1.00),67967,1.0,61724.0,0.1051
715,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),61170,1.0,61724.0,0.1039
716,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),50975,1.0,61724.0,0.102
717,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),33983,1.0,61724.0,0.1009
718,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),16991,1.0,97230.0,0.1523
719,16.0,0.0,90.0, 0 1 7 5 6 3 4 2 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),6796,1.0,174175.0,0.2728
720,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,7550.0,1.0,551.0,0.0034
721,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,1453.0,0.0034
722,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(1.00),7550,1.0,647.0,0.0009
723,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),6795,1.0,647.0,0.0009
724,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),5662,1.0,647.0,0.0009
725,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),3775,1.0,647.0,0.0009
726,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),1887,1.0,1008.0,0.0016
727,16.0,0.0,91.0, 8 11 10 13 12 15 14 9 2 3 0 1 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),755,1.0,1008.0,0.0013
728,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MM,25281.0,1.0,1872.0,0.0118
729,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,I-MM,-,1.0,5100.0,0.0118
730,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(1.00),25281,1.0,20380.0,0.0345
731,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.90),22752,1.0,20380.0,0.0345
732,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.75),18960,1.0,20380.0,0.0339
733,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.50),12640,1.0,20380.0,0.0335
734,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.25),6320,1.0,29965.0,0.0484
735,16.0,0.0,92.0, 8 10 9 12 11 13 15 14 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.10),2528,1.0,37179.0,0.0592
736,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,338743.0,1.0,50068.0,0.362
737,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,112080.0,0.362
738,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(1.00),338743,1.0,577207.0,1.1261
739,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),304868,1.0,577207.0,1.1295
740,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),254057,1.0,577207.0,1.1186
741,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),169371,1.0,835699.0,1.5414
742,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),84685,1.0,1107582.0,1.9064
743,16.0,0.0,93.0, 8 15 10 9 12 11 14 13 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),33874,1.0,8832609.0,14.414
744,16.0,0.0,94.0, 10 11 8 9 13 12 15 14 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,18001.0,1.0,2518.0,0.0133
745,16.0,0.0,94.0, 10 11 8 9 13 12 15 14 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,6792.0,0.0133
746,16.0,0.0,94.0, 10 11 8 9 13 12 15 14 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(1.00),18001,1.0,28500.0,0.0399
747,16.0,0.0,94.0, 10 11 8 9 13 12 15 14 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),16200,1.0,28500.0,0.0392
748,16.0,0.0,94.0, 10 11 8 9 13 12 15 14 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),13500,1.0,28500.0,0.0389
749,16.0,0.0,94.0, 10 11 8 9 13 12 15 14 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),9000,1.0,42597.0,0.0568
750,16.0,0.0,94.0, 10 11 8 9 13 12 15 14 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),4500,1.0,52044.0,0.0693
751,16.0,0.0,94.0, 10 11 8 9 13 12 15 14 6 7 4 5 2 3 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),1800,1.0,170980.0,0.225
752,16.0,0.0,95.0, 4 3 1 2 0 7 6 5 11 12 8 10 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,27569.0,1.0,3748.0,0.0191
753,16.0,0.0,95.0, 4 3 1 2 0 7 6 5 11 12 8 10 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,8675.0,0.0191
754,16.0,0.0,95.0, 4 3 1 2 0 7 6 5 11 12 8 10 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(1.00),27569,1.0,38683.0,0.0728
755,16.0,0.0,95.0, 4 3 1 2 0 7 6 5 11 12 8 10 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),24812,1.0,38683.0,0.0729
756,16.0,0.0,95.0, 4 3 1 2 0 7 6 5 11 12 8 10 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),20676,1.0,38683.0,0.0734
757,16.0,0.0,95.0, 4 3 1 2 0 7 6 5 11 12 8 10 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),13784,1.0,52199.0,0.0936
758,16.0,0.0,95.0, 4 3 1 2 0 7 6 5 11 12 8 10 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),6892,1.0,72703.0,0.128
759,16.0,0.0,95.0, 4 3 1 2 0 7 6 5 11 12 8 10 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),2756,1.0,373580.0,0.6498
760,16.0,0.0,96.0, 0 1 3 2 5 4 7 6 14 15 12 13 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,5105.0,1.0,369.0,0.0022
761,16.0,0.0,96.0, 0 1 3 2 5 4 7 6 14 15 12 13 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,1070.0,0.0022
762,16.0,0.0,96.0, 0 1 3 2 5 4 7 6 14 15 12 13 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(1.00),5105,1.0,3561.0,0.0051
